2022-01-20 00:00:08,833 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2022-01-20 00:00:08,844 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'dataSource' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2022-01-20 00:00:08,848 DEBUG c.z.h.HikariConfig:971 [restartedMain] Driver class com.mysql.cj.jdbc.Driver found in Thread context class loader org.springframework.boot.devtools.restart.classloader.RestartClassLoader@168c5e4f
2022-01-20 00:00:08,861 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
2022-01-20 00:00:08,863 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'dataSource'
2022-01-20 00:00:08,864 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
2022-01-20 00:00:08,867 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'inMemoryDatabaseShutdownExecutor'
2022-01-20 00:00:08,867 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.devtools.autoconfigure.DevToolsDataSourceAutoConfiguration'
2022-01-20 00:00:08,868 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'inMemoryDatabaseShutdownExecutor' via factory method to bean named 'dataSource'
2022-01-20 00:00:08,868 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'inMemoryDatabaseShutdownExecutor' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2022-01-20 00:00:08,868 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'entityManagerFactory'
